,fileid,age,mlu,utterance
674,HSLLD/HV3/MT/rosmt3.xml,69,[5.128113879003559], like when you re about ten or twelve 
675,HSLLD/HV3/MT/rosmt3.xml,69,[5.128113879003559], the back teeth you lose when you re ten to twelve 
676,HSLLD/HV3/MT/stnmt3.xml,67,[4.790697674418604], what about fifteen 
677,HSLLD/HV3/MT/susmt3.xml,72,[3.955223880597015], has to be like a fifteen minute tape 
678,HSLLD/HV3/MT/todmt3.xml,67,[5.355072463768116], june nineteen 
679,HSLLD/HV3/MT/vicmt3.xml,71,[5.754166666666666], eleven 
680,HSLLD/HV3/TP/devtp3.xml,64,[5.538461538461538], thirteen 
681,HSLLD/HV3/TP/devtp3.xml,64,[5.538461538461538], oh fifteen 
682,HSLLD/HV3/TP/devtp3.xml,64,[5.538461538461538], no this is fourteen 
683,HSLLD/HV3/TP/devtp3.xml,64,[5.538461538461538], fourteen 
684,HSLLD/HV3/TP/devtp3.xml,64,[5.538461538461538], you ve got fourteen 
685,HSLLD/HV3/TP/devtp3.xml,64,[5.538461538461538], this is fourteen not fifteen 
686,HSLLD/HV3/TP/inatp3.xml,67,[5.148571428571429], and there are two four six eight ten twelve fourteen animals 
687,HSLLD/HV3/TP/mrktp3.xml,65,[6.784810126582278], this one says he was fourteen meters long 
688,HSLLD/HV3/TP/rastp3.xml,70,[6.365853658536586], eleven ten 
689,HSLLD/HV5/LW/analw5.xml,91,[3.1549295774647885], no     write number ten uh eleven 
690,HSLLD/HV5/LW/analw5.xml,91,[3.1549295774647885], eleven 
691,HSLLD/HV5/LW/analw5.xml,91,[3.1549295774647885],     i m sorry     number eleven 
692,HSLLD/HV5/LW/terlw5.xml,89,[3.28125], is it the twelfth thirteen fourteen what 
693,HSLLD/HV5/MT/annmt5.xml,92,[5.137931034482759], a hundred and eighteen a woman was on tv yesterday 
694,HSLLD/HV5/MT/annmt5.xml,92,[5.137931034482759], hundred and eighteen years old 
695,HSLLD/HV5/MT/aprmt52.xml,[None],[0], between nine and eleven 
696,HSLLD/HV5/MT/aprmt52.xml,[None],[0], oh what between nine and eleven 
697,HSLLD/HV5/MT/bramt5.xml,84,[5.757225433526012], i think she said it was that a santa was gonna going to be there from eleven to two 
698,HSLLD/HV5/MT/bramt5.xml,84,[5.757225433526012], try that with seventeen and see how fast your knees are crooked 
699,HSLLD/HV5/MT/carmt5.xml,88,[4.041666666666667], it s thirteen past seven 
700,HSLLD/HV5/MT/conmt5.xml,91,[4.639344262295082], what s that fifteen 
701,HSLLD/HV5/MT/ctrmt5.xml,88,[4.041666666666667], it s thirteen past seven 
702,HSLLD/HV5/MT/davmt5.xml,88,[4.932038834951456], and at this christmas store we saw this quilt that was like they were asking twelve fifty for it 
703,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], this borge was accused of murdering his brother govani in fourteen ninety seven 
704,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], this nineteen seventy eight film in which john belushi made his debut featured and inter fraternity food fight 
705,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], nineteen seventy three film which popularized the following scott joplin tune 
706,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], he not only wrote and directed nineteen eighty eight school days he had a costarring role in half pint 
707,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], the british had more casualties in this june seventeenth seventeen seventy five battle near boston than in any other of the war 
708,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], he won a pulitzer prize for his first full length play nineteen twentys beyond the horizon 
709,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], ironically he died in sixteen seventy three while performing the title role of his the imaginary invalid 
710,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], seventeen years after surrendering at yorktown this british lord served as viceroy of ireland 
711,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], on january tenth seventeen seventy nine the french gave john paul jones the     which he renamed this 
712,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], the most widely used stainless steel eighteen eight contains eight percent nickel and eighteen percent this flaking metal 
713,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], eighteen thousand dollars he has between yesterday and today 
714,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], i think it s about thirteen and a half fourteen minutes done 
715,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], so we re somewhere between thirteen and fourteen minutes into the tape 
716,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], it was mostly stuff that you had to be over eighteen to get 
717,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], you know i think we oughta take down the nineteen ninety one calendar 
718,HSLLD/HV5/MT/ethmt5.xml,92,[4.23404255319149], well we didn t put it up the second half of nineteen ninety one 
719,HSLLD/HV5/MT/jammt5.xml,89,[6.416666666666667], that s what you get for having to work twelve thiry twelve thirty to nine 
720,HSLLD/HV5/MT/jebmt5.xml,86,[11.574712643678161], right when you get out at two fifteen right 
721,HSLLD/HV5/MT/jebmt5.xml,86,[11.574712643678161], i don t think it was these other seventeen people that are sitting at the table with us 
722,HSLLD/HV5/MT/jermt5.xml,89,[5.844660194174757], so that s why we get twelve you know day light and it tilts too 
723,HSLLD/HV5/MT/jesmt5.xml,83,[5.0], so i make sure i m in bed by twelve thirty 
724,HSLLD/HV5/MT/kurmt5.xml,77,[5.057142857142857], nineteen 
725,HSLLD/HV5/MT/melmt5.xml,91,[4.52], i hafta wait till it s twelve o clock 
726,HSLLD/HV5/MT/melmt5.xml,91,[4.52], eleven or thir fif fifteen i think 
727,HSLLD/HV5/MT/petmt5.xml,85,[6.463157894736842], a mother and her uh eighteen year old son 
728,HSLLD/HV5/MT/petmt5.xml,85,[6.463157894736842], maybe i was seventeen i don t know 
729,HSLLD/HV5/MT/petmt5.xml,85,[6.463157894736842], dad that s fourteen pork chops fat 
730,HSLLD/HV5/MT/shlmt5.xml,86,[4.687898089171974], i m almost twelve you know 
731,HSLLD/HV5/MT/shlmt5.xml,86,[4.687898089171974], he s only thirteen 
732,HSLLD/HV5/MT/shlmt5.xml,86,[4.687898089171974], that is thirteen 
733,HSLLD/HV5/MT/shomt5.xml,85,[5.1909090909090905], you re     twelve years old 
734,HSLLD/HV5/MT/trimt5.xml,89,[8.511111111111111], less than zero 
735,HSLLD/HV5/MT/trimt5.xml,89,[8.511111111111111], a negative twelve 
736,HSLLD/HV5/MT/trimt5.xml,89,[8.511111111111111], i was born in nineteen fifty seven 
737,HSLLD/HV5/MT/vicmt5.xml,90,[7.762711864406779], www they take about size zero and a half 
738,HSLLD/HV5/MT/vicmt5.xml,90,[7.762711864406779], i mean below zero and a half 
739,HSLLD/HV7/ET/anaet7.xml,92,[2.8666666666666667], nineteen ninety four olympics huh 
740,HSLLD/HV7/ET/joyet7.xml,115,[4.909090909090909], nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen eighteen nineteen twenty 
741,HSLLD/HV7/ET/vicet7.xml,116,[4.648888888888889], eighteen twenty six what 
742,HSLLD/HV7/LW/alilw7.xml,122,[9.674418604651162], it s two seventeen i want you here at three thirty 
743,HSLLD/HV7/LW/annlw7.xml,125,[7.783783783783784], i guess i was probably a little bit older than fourteen months www 
744,HSLLD/HV7/LW/joelw7.xml,117,[5.65], what about nineteen ninety four you kook 
745,HSLLD/HV7/LW/joelw7.xml,117,[5.65], wouldn t you put january twenty third nineteen ninety four 
746,HSLLD/HV7/LW/trilw7.xml,118,[6.071428571428571], seven eighteen ninety five 
747,HSLLD/HV7/MD/anamd7.xml,[None],[0], i ll be a zero www 
748,HSLLD/HV7/MD/bramd7.xml,[None],[0], a clock assists you in telling time in twenty four hour incre no twelve hours twelve numbers on it 
749,HSLLD/HV7/MD/geomd7.xml,[None],[0], um an instrument used to keep time for twenty four hours or twelve hours whatever 
750,HSLLD/HV7/MD/jammt7.xml,124,[7.396341463414634], it doesn t start at zero 
751,HSLLD/HV7/MD/rocmt7.xml,142,[8.23076923076923], nineteen twenty twenty one twenty two 
752,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], five ten fifteen twenty twenty five 
753,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], so with the ta  it was eleven dollars 
754,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], t twelve 
755,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], thirteen 
756,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], nineteen 
757,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], nineteen 
758,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], eighteen 
759,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], eighteen 
760,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], eleven 
761,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], if it s eighteen days till your birthday 
762,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], nineteen 
763,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], fourteen 
764,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], go lay down from six fifteen to nine 
765,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], i don t start till eleven o clock 
766,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], christmas is a thursday in twelve days 
767,HSLLD/HV7/MT/admmt7.xml,115,[4.6880733944954125], what s seven plus seven fourteen 
768,HSLLD/HV7/MT/aprmt7.xml,144,[10.0625], and make that nine a nineteen 
769,HSLLD/HV7/MT/aprmt7.xml,144,[10.0625], twelve 
770,HSLLD/HV7/MT/bobmt7.xml,123,[6.666666666666667], well that bo  of cereal lasted appro imately twelve hours 
771,HSLLD/HV7/MT/bobmt7.xml,123,[6.666666666666667], well aren t you supposed to be gone it s eight fifteen 
772,HSLLD/HV7/MT/casmt7.xml,114,[4.44], so i won t see you about three fifteen 
773,HSLLD/HV7/MT/conmt7.xml,116,[4.984126984126984],     and then lotta a lot people i know there s a lot of maybe ten fifteen go to the     really old clock and that s what kids made in like sixth and seventh grade 
774,HSLLD/HV7/MT/conmt7.xml,116,[4.984126984126984], i have one from eleven to eleven fifty tomorrow 
775,HSLLD/HV7/MT/emimt7.xml,107,[4.970238095238095], if you want high blood pressure and a heart attack by the time you re nineteen you keep puttin salt on that 
776,HSLLD/HV7/MT/emimt7.xml,107,[4.970238095238095], in the ne t fifteen minutes 
777,HSLLD/HV7/MT/jenmt7.xml,127,[15.594594594594595], fifteen minutes 
778,HSLLD/HV7/MT/jenmt7.xml,127,[15.594594594594595], so you must have went to bed about eleven or so huh again 
779,HSLLD/HV7/MT/jenmt7.xml,127,[15.594594594594595], twelve thirty 
780,HSLLD/HV7/MT/jermt7.xml,121,[7.218181818181818], um steph steph lets steph um lets um jessica stay up until like eleven 
781,HSLLD/HV7/MT/jermt7.xml,121,[7.218181818181818], stay lets her stay up like like eleven eleven or eleven thirty 
782,HSLLD/HV7/MT/jermt7.xml,121,[7.218181818181818], but you guys still don t get to stay up until eleven o clock     
783,HSLLD/HV7/MT/jermt7.xml,121,[7.218181818181818], don t think you re changing fifteen times 
784,HSLLD/HV7/MT/kevmt7.xml,132,[4.147058823529412], he delivers fifteen sixteen houses 
785,HSLLD/HV7/MT/kevmt7.xml,132,[4.147058823529412], and i only get paid like thirteen dollars more than you 
786,HSLLD/HV7/MT/marmt7.xml,118,[5.148936170212766], seven thirty twelve thirty 
787,HSLLD/HV7/MT/melmt7.xml,120,[5.581081081081081], say about eleven 
788,HSLLD/HV7/MT/melmt7.xml,120,[5.581081081081081], how about eleven 
789,HSLLD/HV7/MT/paumt7.xml,133,[7.462264150943396], of october seventh nineteen ninety five 
790,HSLLD/HV7/MT/paumt7.xml,133,[7.462264150943396], she only gets about eighteen 
791,HSLLD/HV7/MT/paumt7.xml,133,[7.462264150943396], we only got nineteen kids and then i have eight in my math class 
792,HSLLD/HV7/MT/rosmt7.xml,117,[5.615384615384615], zero or marco or what 
793,HSLLD/HV7/MT/susmt7.xml,124,[6.0], it s september twenty fifth nineteen ninety five 
794,HSLLD/HV7/MT/tommt7.xml,114,[7.12962962962963], sixteen minutes 
795,HSLLD/HV7/MT/tommt7.xml,114,[7.12962962962963], sixteen minutes or 
796,HSLLD/HV7/MT/vicmt7.xml,116,[7.087248322147651], i ll wait until i m thirteen 
797,HSLLD/HV7/MT/vicmt7.xml,116,[7.087248322147651], you have to wait until you re thirteen anyway 
798,HSLLD/HV7/MT/vicmt7.xml,116,[7.087248322147651], i ll wait until i m thirteen 
799,HSLLD/HV7/MT/vicmt7.xml,116,[7.087248322147651],     thirteen 
800,HSLLD/HV7/MT/vicmt7.xml,116,[7.087248322147651], that s what i m doing when turning thirteen in october 
801,HSLLD/HV7/MT/zanmt7.xml,122,[4.730769230769231], well what s twelve times twelve vanessa 
802,Hall/BlackPro/anc.xml,57,[5.887884267631103], today s date is april the tenth nineteen seventy five 
803,Hall/BlackPro/anc.xml,57,[5.887884267631103], today s date is uh april the eleventh nineteen seventy five 
804,Hall/BlackPro/anc.xml,57,[5.887884267631103], it makes it that much even sweeter sixseeing as to she got zero this year nothing at all 
805,Hall/BlackPro/anc.xml,57,[5.887884267631103], about fifteen minutes before you start eating let me know so i can hook him up again 
806,Hall/BlackPro/anc.xml,57,[5.887884267631103], but no but i d like to know fifteen minutes before hand because i have a situation that requires taping fifteen minutes before then 
807,Hall/BlackPro/anc.xml,57,[5.887884267631103], it s eleven minutes after eleven 
808,Hall/BlackPro/bom.xml,57,[5.361251725724804], today s date is february the thirteenth nineteen seventy five 
809,Hall/BlackPro/bom.xml,57,[5.361251725724804], um if i d like to record bobby in a free play situation for fifteen minutes at snack time for fifteen minutes and uh directed activity by one of the teachers 
810,Hall/BlackPro/bom.xml,57,[5.361251725724804], one two three four five six seven eight nine ten eleven twelve oh very good bobby 
811,Hall/BlackPro/bom.xml,57,[5.361251725724804], size eleven 
812,Hall/BlackPro/bom.xml,57,[5.361251725724804], time is a seven fifteen 
813,Hall/BlackPro/brd.xml,57,[6.5], it s twelve after 
814,Hall/BlackPro/brd.xml,57,[6.5], at a quarter to twelve 
815,Hall/BlackPro/brd.xml,57,[6.5], quarter to eleven 
816,Hall/BlackPro/brd.xml,57,[6.5], not a quarter to eleven 
817,Hall/BlackPro/brd.xml,57,[6.5], eleven milk 
818,Hall/BlackPro/brd.xml,57,[6.5], that what we re supposed to have eleven milks 
819,Hall/BlackPro/brd.xml,57,[6.5], nineteen seventy five 
820,Hall/BlackPro/brd.xml,57,[6.5], nineteen seventy five 
821,Hall/BlackPro/brd.xml,57,[6.5], twelve twenty 
822,Hall/BlackPro/brd.xml,57,[6.5], he has ta to get ready fifteen more minutes 
823,Hall/BlackPro/brd.xml,57,[6.5], is eleven years old 
824,Hall/BlackPro/brd.xml,57,[6.5], so when you re eleven maybe you ll get to do those things 
825,Hall/BlackPro/brd.xml,57,[6.5], at one time you all went somewhere an it cost you fifteen dollars 
826,Hall/BlackPro/brd.xml,57,[6.5], we took a ta i that cost us fifteen dollars 
827,Hall/BlackPro/chj.xml,57,[5.60754189944134], he s five feet eleven an three quarter inches 
828,Hall/BlackPro/chj.xml,57,[5.60754189944134], when the big hand is on the twelve that s on o clock 
829,Hall/BlackPro/chj.xml,57,[5.60754189944134], oh by the way she s eighteen 
830,Hall/BlackPro/chj.xml,57,[5.60754189944134], eighteen um 
831,Hall/BlackPro/chj.xml,57,[5.60754189944134], when it gets on the fi on the eleven 
832,Hall/BlackPro/chj.xml,57,[5.60754189944134], the big hand gets on the eleven 
833,Hall/BlackPro/chj.xml,57,[5.60754189944134], mommy     on duh the eleven 
834,Hall/BlackPro/chj.xml,57,[5.60754189944134], eighteen 
835,Hall/BlackPro/chj.xml,57,[5.60754189944134], nineteen twenty 
836,Hall/BlackPro/ded.xml,57,[6.821268990169794], sixteen 
837,Hall/BlackPro/ded.xml,57,[6.821268990169794], no sixteen 
838,Hall/BlackPro/ded.xml,57,[6.821268990169794], yes and it says twelve tablets for twenty five cents 
839,Hall/BlackPro/ded.xml,57,[6.821268990169794], oh they sent you that well then they also say that they will send you twelve tablets for this amount of money 
840,Hall/BlackPro/ded.xml,57,[6.821268990169794], today s date is february twenty sixth nineteen seventy five the time is eight minutes of seven i m with de ter uh davenport and we are just getting ready to eat 
841,Hall/BlackPro/ded.xml,57,[6.821268990169794], yeah but he stays with it from eight fifteen in the morning until eight at night 
842,Hall/BlackPro/ded.xml,57,[6.821268990169794], you odn t didn t work a twelve hour day 
843,Hall/BlackPro/ded.xml,57,[6.821268990169794], that     forty two twelve 
844,Hall/BlackPro/ded.xml,57,[6.821268990169794], twelve take away four is is eight 
845,Hall/BlackPro/jaf.xml,57,[4.363957597173145], she s fifteen 
846,Hall/BlackPro/jaf.xml,57,[4.363957597173145], hn tee twenty twelve 
847,Hall/BlackPro/jaf.xml,57,[4.363957597173145], twelve e 
848,Hall/BlackPro/jaf.xml,57,[4.363957597173145], with this with this hu computer that normally is servicing nineteen colleges 
849,Hall/BlackPro/jaf.xml,57,[4.363957597173145], yeah they re nineteen of them plugged in and plus um about three hundred and two     
850,Hall/BlackPro/jaf.xml,57,[4.363957597173145], the plane arrives at four zero one 
851,Hall/BlackPro/kif.xml,57,[6.159958180867747], if she had waited eleven     pay anything 
852,Hall/BlackPro/kif.xml,57,[6.159958180867747], well after about twelve thirty or so i m jus gonna stop recording because don t need anymore than of it 
853,Hall/BlackPro/kif.xml,57,[6.159958180867747],     oh twelve thirty i m fast 
854,Hall/BlackPro/kif.xml,57,[6.159958180867747], some of the children hold on to the grownups hold hands with the grownups and when both the hands the grownups     and then the children will hold on the thing til until seventeen stretch the line on the     an some children ride on one     an one on the other 
855,Hall/BlackPro/kif.xml,57,[6.159958180867747], twelve 
856,Hall/BlackPro/kif.xml,57,[6.159958180867747], i have one that s three years younger than myself and another one that s fourteen 
857,Hall/BlackPro/kif.xml,57,[6.159958180867747], fourteen 
858,Hall/BlackPro/kif.xml,57,[6.159958180867747], in about fifteen minutes we ll take that shirt off an you can cool off a little bit is that okay with you 
859,Hall/BlackPro/kif.xml,57,[6.159958180867747], sixteen 
860,Hall/BlackPro/kif.xml,57,[6.159958180867747], one two three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen eighteen nineteen twenty okay kip i m gonna start lookin for ya now 
861,Hall/BlackPro/kif.xml,57,[6.159958180867747], one two three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen eighteen nineteen twenty 
862,Hall/BlackPro/kif.xml,57,[6.159958180867747], today is april the seventeenth nineteen seventy five he 
863,Hall/BlackPro/kif.xml,57,[6.159958180867747], about seven fifteen 
864,Hall/BlackPro/mim.xml,57,[6.424004825090471], and i m not i told her if she has to pass out balloons she only has twelve balloons 
865,Hall/BlackPro/mim.xml,57,[6.424004825090471], it takes about fifteen minutes to get over there 
866,Hall/BlackPro/mim.xml,57,[6.424004825090471], i didn t know teach but i she didn t tell us how much to bring so i only brought twelve 
867,Hall/BlackPro/mim.xml,57,[6.424004825090471], u yes i did i in fact i uh let see i left my friend s house about t thirty an i got home at a quarter of twelve that s pretty good 
868,Hall/BlackPro/mim.xml,57,[6.424004825090471], now i ve got a date but i ll pay you sixteen cents you know how much it is 
869,Hall/BlackPro/mim.xml,57,[6.424004825090471], today s date is march the twelfth nineteen seventy five 
870,Hall/BlackPro/mim.xml,57,[6.424004825090471], you brought twelve of them for her to help 
871,Hall/BlackPro/mim.xml,57,[6.424004825090471], duh uh thirteen seconds 
872,Hall/BlackPro/mim.xml,57,[6.424004825090471], eleven shh ready 
873,Hall/BlackPro/mim.xml,57,[6.424004825090471], eighteen seconds 
874,Hall/BlackPro/mim.xml,57,[6.424004825090471], i m eighteen no i m i m 
875,Hall/BlackPro/mim.xml,57,[6.424004825090471], he s fifteen and i m fourteen that s twenty eight twenty nine 
876,Hall/BlackPro/mim.xml,57,[6.424004825090471],     nineteen 
877,Hall/BlackPro/mim.xml,57,[6.424004825090471], i ll be eighteen tomorrow i ll twenty tomorrow 
878,Hall/BlackPro/mim.xml,57,[6.424004825090471], tonight he won t be home until very late ten eleven 
879,Hall/BlackPro/mim.xml,57,[6.424004825090471], ten ten thirty or eleven 
880,Hall/BlackPro/mim.xml,57,[6.424004825090471], she gets two mushrooms that s twelve dollars for me 
881,Hall/BlackPro/mim.xml,57,[6.424004825090471], you didn t behave that way when you were fourteen did you 
882,Hall/BlackPro/mim.xml,57,[6.424004825090471], fourteen 
883,Hall/BlackPro/mim.xml,57,[6.424004825090471],     oh boy what s fifteen minutes 
884,Hall/BlackPro/mim.xml,57,[6.424004825090471], she may come with her she s spending the weekend with her she s only lydia s only eighteen 
885,Hall/BlackPro/mim.xml,57,[6.424004825090471], eighteen 
886,Hall/BlackPro/mim.xml,57,[6.424004825090471], alright yeah don t worry lydia uh debbie s sixteen and lydia s almost eighteen and she s she s three inches smaller than maurice 
887,Hall/BlackPro/mim.xml,57,[6.424004825090471], she s gonna be eighteen in about a month 
888,Hall/BlackPro/mim.xml,57,[6.424004825090471], she s seventeen and some odd months 
889,Hall/BlackPro/mim.xml,57,[6.424004825090471], avis has a wha a what eighteen year old brother 
890,Hall/BlackPro/mim.xml,57,[6.424004825090471], one two three for five six seven eight nine ten eleven twelve thirteen 
891,Hall/BlackPro/ref.xml,57,[5.158293838862559], eight sixteen and a half 
892,Hall/BlackPro/ref.xml,57,[5.158293838862559], eight sixteen 
893,Hall/BlackPro/ref.xml,57,[5.158293838862559],     and now he s eleven 
894,Hall/BlackPro/ref.xml,57,[5.158293838862559],     my brother is eleven 
895,Hall/BlackPro/ref.xml,57,[5.158293838862559], no it isn t over yet we got fifteen more minutes 
896,Hall/BlackPro/ref.xml,57,[5.158293838862559], fifteen more minutes 
897,Hall/BlackPro/ref.xml,57,[5.158293838862559], yes because we started recording at six o clock and we have to record fifteen min before dinner and sixty min through dinner 
898,Hall/BlackPro/ref.xml,57,[5.158293838862559], she asked her mother mother mother for fifteen cents cents cents to see the elephants elephants elephants jump over the fence fence fence 
899,Hall/BlackPro/trh.xml,57,[7.090737240075614], i have to record her for fifteen minutes while on the way to school 
900,Hall/BlackPro/trh.xml,57,[7.090737240075614], ten nine seven six five four three two one zero blas off 
901,Hall/BlackPro/trh.xml,57,[7.090737240075614], this morning i got up at eleven thirty 
902,Hall/BlackPro/trh.xml,57,[7.090737240075614], old joe     built a house sixteen stories high 
903,Hall/BlackPro/trh.xml,57,[7.090737240075614], twelve 
904,Hall/BlackPro/trh.xml,57,[7.090737240075614], five ten fifteen okay this s segment is up 
905,Hall/BlackPro/trh.xml,57,[7.090737240075614], yeah i m pushing twelve 
906,Hall/BlackPro/trh.xml,57,[7.090737240075614], everybody holds twelve for four 
907,Hall/BlackPro/trh.xml,57,[7.090737240075614], the time is now four four fourteen so anywhere between now and i guess four thirty we ll sit down and eat dinner and i m just going to let the tape play right on out and i ll set up the ne t tape yup 
908,Hall/BlackPro/trh.xml,57,[7.090737240075614], you can watch thirteen 
909,Hall/BlackPro/trh.xml,57,[7.090737240075614], well it s you know like ten twelve years old something like that 
910,Hall/BlackPro/trh.xml,57,[7.090737240075614], no it s just that um i ate i ate lunch at around you know twelve thirty one o clock 
911,Hall/BlackPro/trh.xml,57,[7.090737240075614], one to six seven to nine and then ten to twelve 
912,Hall/BlackPro/trh.xml,57,[7.090737240075614], and then nine to twelve was considered high school 
913,Hall/BlackPro/trh.xml,57,[7.090737240075614], the little girl don t appear to be you know she looks older then her what fifteen years what     fifteen years old 
914,Hall/BlackPro/trh.xml,57,[7.090737240075614], mhm i find that a lot of fifteen year old girls in this city look older 
915,Hall/BlackPro/trh.xml,57,[7.090737240075614], zero sisters 
916,Hall/BlackPro/voh.xml,57,[5.7449605609114816], i usually i if every thing going well by about eleven o clock in the morning i am through with the school part of it 
917,Hall/BlackPro/voh.xml,57,[5.7449605609114816], sik this is uh number nineteen 
918,Hall/BlackPro/voh.xml,57,[5.7449605609114816],     nineteen seventy five car you win the car 
919,Hall/BlackPro/voh.xml,57,[5.7449605609114816], okay we have eleven boys is that a odd or a even number 
920,Hall/BlackPro/voh.xml,57,[5.7449605609114816], right you can t do anything eleven is a odd number 
921,Hall/BlackPro/voh.xml,57,[5.7449605609114816], eighteen 
922,Hall/BlackWork/anl.xml,57,[6.41660597232338], today s date is february the twentieth nineteen seventy five um i m with anthony lambert 
923,Hall/BlackWork/anl.xml,57,[6.41660597232338], eleven o clock 
924,Hall/BlackWork/anl.xml,57,[6.41660597232338], sixteen 
925,Hall/BlackWork/anl.xml,57,[6.41660597232338], can you     count     eleven 
926,Hall/BlackWork/anl.xml,57,[6.41660597232338], eleven 
927,Hall/BlackWork/anl.xml,57,[6.41660597232338], now get up an say we have eleven 
928,Hall/BlackWork/anl.xml,57,[6.41660597232338], we have eleven girls here today 
929,Hall/BlackWork/anl.xml,57,[6.41660597232338], six eight nine ten eleven we have eleven twelve we have twelve we have twelve boys here today 
930,Hall/BlackWork/anl.xml,57,[6.41660597232338], one two three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen eighteen     
931,Hall/BlackWork/anl.xml,57,[6.41660597232338], today s date is february the twenty first nineteen seventy five 
932,Hall/BlackWork/anl.xml,57,[6.41660597232338], twelve 
933,Hall/BlackWork/anl.xml,57,[6.41660597232338], a twelve 
934,Hall/BlackWork/anl.xml,57,[6.41660597232338], twelve 
935,Hall/BlackWork/anl.xml,57,[6.41660597232338], you take a twelve 
936,Hall/BlackWork/anl.xml,57,[6.41660597232338], thirteen 
937,Hall/BlackWork/anl.xml,57,[6.41660597232338], thirteen 
938,Hall/BlackWork/anl.xml,57,[6.41660597232338], eleven an a half 
939,Hall/BlackWork/anl.xml,57,[6.41660597232338], now they gonna play it until eleven o clock 
940,Hall/BlackWork/anl.xml,57,[6.41660597232338], three four five six seven     eight nine ten eleven twelve 
941,Hall/BlackWork/anl.xml,57,[6.41660597232338], six seven eight nine ten eleven 
942,Hall/BlackWork/anl.xml,57,[6.41660597232338], twelve thirteen fourteen 
943,Hall/BlackWork/anl.xml,57,[6.41660597232338], sixteen 
944,Hall/BlackWork/anl.xml,57,[6.41660597232338], seventeen 
945,Hall/BlackWork/anl.xml,57,[6.41660597232338], eighteen nineteen twenty     
946,Hall/BlackWork/deg.xml,57,[4.6949891067538125], well if i can keep track of him for the first fifteen minutes once he gets home that ll be fine 
947,Hall/BlackWork/deg.xml,57,[4.6949891067538125], an um the fifteen minutes before he comes in ta to eat 
948,Hall/BlackWork/deg.xml,57,[4.6949891067538125], nineteen 
949,Hall/BlackWork/deg.xml,57,[4.6949891067538125], they had him doin eighteen hour 
950,Hall/BlackWork/deg.xml,57,[4.6949891067538125], eighteen hour 
951,Hall/BlackWork/deg.xml,57,[4.6949891067538125], and i m fourteen 
952,Hall/BlackWork/deg.xml,57,[4.6949891067538125], he s twelve 
953,Hall/BlackWork/deg.xml,57,[4.6949891067538125],     have fourteen 
954,Hall/BlackWork/deg.xml,57,[4.6949891067538125], she s eleven     
955,Hall/BlackWork/deg.xml,57,[4.6949891067538125], o i ve been recording for uh five ten fifteen twenty minutes and i m five minutes over what i should of been 
956,Hall/BlackWork/deg.xml,57,[4.6949891067538125], he s two and arlene is eleven 
957,Hall/BlackWork/deg.xml,57,[4.6949891067538125], and and arlene is eleven 
958,Hall/BlackWork/deg.xml,57,[4.6949891067538125], eleven and they all in the room together 
959,Hall/BlackWork/deg.xml,57,[4.6949891067538125],     fourteen thousand dollars 
960,Hall/BlackWork/deg.xml,57,[4.6949891067538125], fifteen 
961,Hall/BlackWork/deg.xml,57,[4.6949891067538125], fifteen 
962,Hall/BlackWork/kig.xml,57,[5.67168458781362], twelve 
