,0,1,2,3
767,Brent/t1/t1-1126.xml,12,[1.0], seven 
768,Brent/t1/t1-1126.xml,12,[1.0], eight 
769,Brent/t1/t1-1126.xml,12,[1.0], nine bats 
770,Brent/t1/t1-1126.xml,12,[1.0], three 
771,Brent/t1/t1-1126.xml,12,[1.0], four 
772,Brent/t1/t1-1126.xml,12,[1.0], five 
773,Brent/t1/t1-1126.xml,12,[1.0], si  
774,Brent/t1/t1-1126.xml,12,[1.0], seven 
775,Brent/t1/t1-1126.xml,12,[1.0], eight 
776,Brent/t1/t1-1126.xml,12,[1.0], nine bats 
777,Brent/t1/t1-1126.xml,12,[1.0], three 
778,Brent/t1/t1-1126.xml,12,[1.0], four 
779,Brent/t1/t1-1126.xml,12,[1.0], five 
780,Brent/t1/t1-1126.xml,12,[1.0], si  
781,Brent/t1/t1-1126.xml,12,[1.0], seven 
782,Brent/t1/t1-1126.xml,12,[1.0], eight 
783,Brent/t1/t1-1126.xml,12,[1.0], nine 
784,Brent/t1/t1-1126.xml,12,[1.0], ten frogs 
785,Brent/t1/t1-1126.xml,12,[1.0], oh bad number eight 
786,Brent/t1/t1-1126.xml,12,[1.0], number eight 
787,Brent/t1/t1-1126.xml,12,[1.0], oh number eight 
788,Brent/t1/t1-1126.xml,12,[1.0], three moose 
789,Brent/t1/t1-1126.xml,12,[1.0], three 
790,Brent/t1/t1-1126.xml,12,[1.0], four owls 
791,Brent/t1/t1-1205.xml,12,[1.0], number four 
792,Brent/t1/t1-1205.xml,12,[1.0], it s number four and 
793,Brent/t1/t1-1205.xml,12,[1.0], number si  in this bo  
794,Brent/t1/t1-1205.xml,12,[1.0], somebody put number four in there 
795,Brent/t1/t1-1205.xml,12,[1.0], and number si  in there 
796,Brent/t1/t1-1205.xml,12,[1.0], four and a si  
797,Brent/t1/t1-1205.xml,12,[1.0], si  
798,Brent/t1/t1-1205.xml,12,[1.0], what about this number four 
799,Brent/t1/t1-1205.xml,12,[1.0], this is a nice number four 
800,Brent/t1/t1-1205.xml,12,[1.0], you like a number si  
801,Brent/t1/t1-1205.xml,12,[1.0], you like number si  
802,Brent/t1/t1-1205.xml,12,[1.0], si  is a good number 
803,Brent/t1/t1-1205.xml,12,[1.0], i will put the number four 
804,Brent/t1/t1-1205.xml,12,[1.0], you will put the number si  
805,Brent/t1/t1-1205.xml,12,[1.0], that s a number four and number si  
806,Brent/t1/t1-1205.xml,12,[1.0], number seven 
807,Brent/t1/t1-1205.xml,12,[1.0], it s a number seven with elmo 
808,Brent/t1/t1-1205.xml,12,[1.0], it s a number seven with elmo 
809,Brent/t1/t1-1205.xml,12,[1.0], and a number ten with a bird 
810,Brent/t1/t1-1205.xml,12,[1.0], i ll put the number ten in there 
811,Brent/t1/t1-1205.xml,12,[1.0], and the number seven with elmo in there 
812,Brent/t1/t1-1205.xml,12,[1.0], yeah seven 
813,Brent/t1/t1-1205.xml,12,[1.0], ten has a bird on it 
814,Brent/t1/t1-1205.xml,12,[1.0], is it number five 
815,Brent/t1/t1-1205.xml,12,[1.0], and a number nine 
816,Brent/t1/t1-1205.xml,12,[1.0], is is nine better than ten 
817,Brent/t1/t1-1205.xml,12,[1.0], can i have si  
818,Brent/t1/t1-1205.xml,12,[1.0], and can i have seven 
819,Brent/t1/t1-1205.xml,12,[1.0], si  
820,Brent/t1/t1-1205.xml,12,[1.0], seven 
821,Brent/t1/t1-1205.xml,12,[1.0], si  
822,Brent/t1/t1-1205.xml,12,[1.0], seven 
823,Brent/t1/t1-1205.xml,12,[1.0], three 
824,Brent/t1/t1-1205.xml,12,[1.0], four 
825,Brent/t1/t1-1205.xml,12,[1.0], five 
826,Brent/t1/t1-1205.xml,12,[1.0], si  
827,Brent/t1/t1-1205.xml,12,[1.0], seven 
828,Brent/t1/t1-1205.xml,12,[1.0], one two three 
829,Brent/t1/t1-1205.xml,12,[1.0], four five 
830,Brent/t1/t1-1205.xml,12,[1.0], si  
831,Brent/t1/t1-1205.xml,12,[1.0], seven 
832,Brent/t1/t1-1205.xml,12,[1.0], seven 
833,Brent/t1/t1-1205.xml,12,[1.0], here s seven too 
834,Brent/t1/t1-1205.xml,12,[1.0], well then can i see the nine 
835,Brent/t1/t1-1205.xml,12,[1.0], and the ten 
836,Brent/t1/t1-1205.xml,12,[1.0], i like nine and ten 
837,Brent/t1/t1-1205.xml,12,[1.0], one two three 
838,Brent/t1/t1-1205.xml,12,[1.0], four five si  
839,Brent/t1/t1-1205.xml,12,[1.0], seven eight 
840,Brent/t1/t1-1205.xml,12,[1.0], nine 
841,Brent/t1/t1-1205.xml,12,[1.0], ten 
842,Brent/t1/t1-1205.xml,12,[1.0], nine 
843,Brent/t1/t1-1205.xml,12,[1.0], ten 
844,Brent/t1/t1-1205.xml,12,[1.0], nine 
845,Brent/t1/t1-1205.xml,12,[1.0], ten 
846,Brent/t1/t1-1205.xml,12,[1.0], one two three four 
847,Brent/t1/t1-1205.xml,12,[1.0], five si  seven eight nine ten 
848,Brent/t1/t1-1205.xml,12,[1.0], nine 
849,Brent/t1/t1-1205.xml,12,[1.0], i like nine 
850,Brent/t1/t1-1205.xml,12,[1.0], i like ten 
851,Brent/t1/t1-1205.xml,12,[1.0], you have five 
852,Brent/t1/t1-1205.xml,12,[1.0], you have seven 
853,Brent/t1/t1-1205.xml,12,[1.0], you putting ten 
854,Brent/t1/t1-1205.xml,12,[1.0], nine 
855,Brent/t1/t1-1205.xml,12,[1.0], nine 
856,Brent/t1/t1-1205.xml,12,[1.0], five 
857,Brent/t1/t1-1205.xml,12,[1.0], and that s a ten 
858,Brent/t1/t1-1205.xml,12,[1.0], si  and seven 
859,Brent/t1/t1-1205.xml,12,[1.0], oh seven yours 
860,Brent/t1/t1-1205.xml,12,[1.0], seven got elmo on it 
861,Brent/t1/t1-1205.xml,12,[1.0], seven yours 
862,Brent/t1/t1-1205.xml,12,[1.0], can i play with the five 
863,Brent/t1/t1-1205.xml,12,[1.0], i like number five 
864,Brent/t1/t1-1205.xml,12,[1.0], five and si  
865,Brent/t1/t1-1205.xml,12,[1.0], five and si  
866,Brent/t1/t1-1205.xml,12,[1.0], five 
867,Brent/t1/t1-1205.xml,12,[1.0], you took my si  
868,Brent/t1/t1-1205.xml,12,[1.0], that s a nine 
869,Brent/t1/t1-1205.xml,12,[1.0], nine and ten go together 
870,Brent/t1/t1-1205.xml,12,[1.0], five 
871,Brent/t1/t1-1205.xml,12,[1.0], four 
872,Brent/t1/t1-1205.xml,12,[1.0],         si  
873,Brent/t1/t1-1205.xml,12,[1.0], number si  and number seven go together 
874,Brent/t1/t1-1205.xml,12,[1.0], and a three 
875,Brent/t1/t1-1310.xml,13,[1.1428571428571428], one two three 
876,Brent/t1/t1-1310.xml,13,[1.1428571428571428], three four 
877,Brent/t1/t1-1310.xml,13,[1.1428571428571428], five si  
878,Brent/t1/t1-1310.xml,13,[1.1428571428571428], three 
879,Brent/t1/t1-1319.xml,14,[1.0], oh they got three 
880,Brent/t1/t1-1319.xml,14,[1.0], three 
881,Brent/t1/t1-1319.xml,14,[1.0], three 
882,Brent/t1/t1-1319.xml,14,[1.0], four owls 
883,Brent/t1/t1-1319.xml,14,[1.0], what do we have five of 
884,Brent/t1/t1-1319.xml,14,[1.0], three 
885,Brent/t1/t1-1319.xml,14,[1.0], four 
886,Brent/t1/t1-1319.xml,14,[1.0], five raccoons 
887,Brent/t1/t1-1319.xml,14,[1.0], three 
888,Brent/t1/t1-1319.xml,14,[1.0], four 
889,Brent/t1/t1-1319.xml,14,[1.0], five 
890,Brent/t1/t1-1319.xml,14,[1.0], si  snakes 
891,Brent/t1/t1-1319.xml,14,[1.0], three moose 
892,Brent/t1/t1-1319.xml,14,[1.0], three 
893,Brent/t1/t1-1319.xml,14,[1.0], four 
894,Brent/t1/t1-1319.xml,14,[1.0], three 
895,Brent/t1/t1-1319.xml,14,[1.0], four 
896,Brent/t1/t1-1319.xml,14,[1.0], five raccoons 
897,Brent/t1/t1-1319.xml,14,[1.0], three 
898,Brent/t1/t1-1319.xml,14,[1.0], four 
899,Brent/t1/t1-1319.xml,14,[1.0], five 
900,Brent/t1/t1-1319.xml,14,[1.0], si  snakes 
901,Brent/t1/t1-1319.xml,14,[1.0], three 
902,Brent/t1/t1-1319.xml,14,[1.0], four 
903,Brent/t1/t1-1319.xml,14,[1.0], five 
904,Brent/t1/t1-1319.xml,14,[1.0], si  
905,Brent/t1/t1-1319.xml,14,[1.0], seven rabbits 
906,Brent/t1/t1-1416.xml,15,[1.0], you have three pieces of hot dog left 
907,Brent/t1/t1-1416.xml,15,[1.0], three 
908,Brent/v1/v1-1115.xml,11,[2.0], now there s four 
909,Brent/v1/v1-1115.xml,11,[2.0], you took four steps 
910,Brent/v1/v1-1115.xml,11,[2.0], you took four steps today 
911,Brent/v1/v1-1115.xml,11,[2.0], just now four 
912,Brent/v1/v1-1207.xml,12,[1.0], once there was a mother rabbit who had four little rabbits 
913,Brent/v1/v1-1207.xml,12,[1.0], three birds 
914,Brent/v1/v1-1207.xml,12,[1.0], three birds 
915,Brent/v1/v1-1207.xml,12,[1.0], did you want me to pop these four 
916,Brent/v1/v1-1207.xml,12,[1.0], mommy fit in si  beads 
917,Brent/v1/v1-1207.xml,12,[1.0], si  beads 
918,Brent/v1/v1-1221.xml,13,[4.0], more and more feet twenty four feet 
919,Brent/v1/v1-1221.xml,13,[4.0], more and more feet twenty four feet 
920,Brent/v1/v1-1221.xml,13,[4.0], three downy ducks with curly tails 
921,Brent/v1/v1-1221.xml,13,[4.0], four sleek cats in gowns and veils 
922,Brent/v1/v1-1221.xml,13,[4.0], they took a stroll with five sweet mice and sat in vests that look so nice 
923,Brent/v1/v1-1221.xml,13,[4.0], three bears 
924,Brent/v1/v1-1221.xml,13,[4.0], three bears 
925,Brent/v1/v1-1221.xml,13,[4.0], three bears 
926,Brent/v1/v1-1221.xml,13,[4.0], three little pigs where are they 
927,Brent/v1/v1-1221.xml,13,[4.0], three little pigs 
928,Brent/v1/v1-1221.xml,13,[4.0], three bears 
929,Brent/v1/v1-1221.xml,13,[4.0], three bears 
930,Brent/v1/v1-1221.xml,13,[4.0], three little pigs 
931,Brent/v1/v1-1221.xml,13,[4.0], more and more feet twenty four feet 
932,Brent/v1/v1-1221.xml,13,[4.0], i d make three easter baskets 
933,Brent/v1/v1-1221.xml,13,[4.0], i d make three easter baskets 
934,Brent/v1/v1-1221.xml,13,[4.0], once there was a mother rabbit who had four little rabbits 
935,Brent/v1/v1-1221.xml,13,[4.0], three birds 
936,Brent/v1/v1-1221.xml,13,[4.0], once there was a mother rabbit who had four little rabbits 
937,Brent/v1/v1-1221.xml,13,[4.0], three birds 
938,Brent/v1/v1-1305.xml,[None],[0], there are ten 
939,Brent/v1/v1-1319.xml,14,[1.0], three bears 
940,Brent/v1/v1-1319.xml,14,[1.0], three little pigs 
941,Brent/v1/v1-1319.xml,14,[1.0], three bears 
942,Brent/v1/v1-1319.xml,14,[1.0], three little pigs 
943,Brent/v1/v1-1319.xml,14,[1.0], three little pigs 
944,Brent/v1/v1-1319.xml,14,[1.0], i d make three easter baskets and some cookies just for roo 
945,Brent/v1/v1-1319.xml,14,[1.0], twenty four feet 
946,Brent/v1/v1-1319.xml,14,[1.0], i d make three easter baskets and some cookies just for roo 
947,Brent/v1/v1-1319.xml,14,[1.0], there are ten 
948,Brent/v1/v1-1319.xml,14,[1.0], there are ten 
949,Brent/v1/v1-1403.xml,[None],[0], that he d been stung and he was so scared he hid under the bed for like three days 
950,Brent/v1/v1-1417.xml,15,[1.0], there are ten 
951,Brent/v2/v2-0903.xml,[None],[0], four fifteen now 
952,Brent/v2/v2-0903.xml,[None],[0], that four thirty 
953,Brent/v2/v2-0903.xml,[None],[0], you don t have eight different arms 
954,Brent/v2/v2-1014.xml,[None],[0], why did schnucks put twenty seven dollars back in my account 
955,Brent/v2/v2-1014.xml,[None],[0], it would take three hands 
956,Brent/v2/v2-1028.xml,11,[1.0], eight thirty at night is not the time to uh play 
957,Brent/v2/v2-1223.xml,[None],[0], save fifty five cents 
958,Brent/v2/v2-1223.xml,[None],[0], three eggs 
959,Brent/v2/v2-1223.xml,[None],[0], three eggs 
960,Brent/v2/v2-1223.xml,[None],[0], you re gonna have four teeth pretty soon fat boy 
961,Brent/v2/v2-1223.xml,[None],[0], you gonna have four teeth 
962,Brent/v2/v2-1223.xml,[None],[0], you gon have four teeth 
963,Brent/v2/v2-1307.xml,[None],[0], high five 
964,Brent/v2/v2-1307.xml,[None],[0], high five 
965,Brent/v2/v2-1307.xml,[None],[0], you and your four teeth 
966,Brent/v2/v2-1508.xml,[None],[0], i m on page five now 
967,Brent/v2/v2-1508.xml,[None],[0], you re not even three feet tall 
968,Brent/w1/w1-0913.xml,9,[7.0], three little kittens 
969,Brent/w1/w1-0913.xml,9,[7.0], the three little kittens 
970,Brent/w1/w1-0913.xml,9,[7.0], three little kittens 
971,Brent/w1/w1-0913.xml,9,[7.0], when jesus fed five thousand men and all the women and children he first had them sit down in groups on the green grass 
972,Brent/w1/w1-0913.xml,9,[7.0], mark si  thirty nine 
973,Brent/w1/w1-0913.xml,9,[7.0], numbers thirteen twenty three 
974,Brent/w1/w1-0913.xml,9,[7.0], genesis nine thirteen 
975,Brent/w1/w1-0913.xml,9,[7.0], first king seventeen three and four 
976,Brent/w1/w1-0913.xml,9,[7.0], twenty seven inches 
977,Brent/w1/w1-0913.xml,9,[7.0], about twenty seven inches 
978,Brent/w1/w1-0913.xml,9,[7.0], twenty seven inches 
979,Brent/w1/w1-0913.xml,9,[7.0], you re twenty seven inches 
980,Brent/w1/w1-0913.xml,9,[7.0], twenty seven inches 
981,Brent/w1/w1-1005.xml,[None],[0], when jesus fed five thousand men and all the women and children he first had them sit down in groups on the green grass 
982,Brent/w1/w1-1005.xml,[None],[0], mark si  thirty nine 
983,Brent/w1/w1-1005.xml,[None],[0], numbers thirteen twenty three 
984,Brent/w1/w1-1005.xml,[None],[0], genesis nine thirteen 
985,Brent/w1/w1-1005.xml,[None],[0], first king seventeen three and four 
986,Brent/w1/w1-1005.xml,[None],[0], philippians four four 
987,Brent/w1/w1-1005.xml,[None],[0], three blind mice 
988,Brent/w1/w1-1005.xml,[None],[0], three blind mice 
989,Brent/w1/w1-1011.xml,10,[4.5], genesis three 
990,Brent/w1/w1-1011.xml,10,[4.5], when jesus fed five thousand men and all the women and children 
991,Brent/w1/w1-1011.xml,10,[4.5], the three little kittens 
992,Brent/w1/w1-1011.xml,10,[4.5], three little kittens 
993,Brent/w1/w1-1011.xml,10,[4.5], the three little kittens they found their mittens and they began to cry 
994,Brent/w1/w1-1011.xml,10,[4.5], the three little kittens put on their mittens and soon ate up the pie 
995,Brent/w1/w1-1011.xml,10,[4.5], the three little kittens they washed their mittens and hung them up to dry 
996,Brent/w1/w1-1011.xml,10,[4.5], yaya was only eight year no si  years old 
997,Brent/w1/w1-1011.xml,10,[4.5], and grams was only si  years old 
998,Brent/w1/w1-1011.xml,10,[4.5], the rainbow has seven colors right 
999,Brent/w1/w1-1011.xml,10,[4.5], three four 
1000,Brent/w1/w1-1011.xml,10,[4.5], five si  seven 
1001,Brent/w1/w1-1011.xml,10,[4.5], one two three four five si  seven 
1002,Brent/w1/w1-1011.xml,10,[4.5], eight nine ten 
1003,Brent/w1/w1-1011.xml,10,[4.5], four five si  seven eight nine ten 
1004,Brent/w1/w1-1025.xml,11,[3.0], three 
1005,Brent/w1/w1-1025.xml,11,[3.0], four 
1006,Brent/w1/w1-1025.xml,11,[3.0], been married for four years 
1007,Brent/w1/w1-1025.xml,11,[3.0], maggie came along right after they were married for three years 
1008,Brent/w1/w1-1025.xml,11,[3.0], and before that yuli came along when they were married for only ten months 
1009,Brent/w1/w1-1025.xml,11,[3.0], pay twenty five dollars for a gift certificate 
1010,Brent/w1/w1-1025.xml,11,[3.0], back in the olden days people used to ask for a three minute egg or a five minute egg 
1011,Brent/w1/w1-1025.xml,11,[3.0], then you put in with a spoon very slowly and you boil for five minutes 
1012,Brent/w1/w1-1025.xml,11,[3.0], maybe i d better boil for four minutes ne t time 
1013,Brent/w1/w1-1025.xml,11,[3.0], printed in nineteen seventy si  
1014,Brent/w1/w1-1025.xml,11,[3.0], oh my goodness so she was mommy was ten years old when she got this book 
1015,Brent/w1/w1-1123.xml,[None],[0], on wednesday he ate through three plums but he was still hungry 
1016,Brent/w1/w1-1123.xml,[None],[0], on thursday he ate through four strawberries but he was still hungry 
1017,Brent/w1/w1-1123.xml,[None],[0], on friday he ate through five oranges but he was still hungry 
1018,Brent/w1/w1-1123.xml,[None],[0], three 
1019,Brent/w1/w1-1206.xml,[None],[0], from e odus two one through ten 
1020,Brent/w1/w1-1206.xml,[None],[0], si  eight two 
1021,Brent/w1/w1-1206.xml,[None],[0], three zero nine     
1022,Brent/w1/w1-1206.xml,[None],[0], three 
1023,Brent/w1/w1-1206.xml,[None],[0], three 
1024,Brent/w1/w1-1220.xml,13,[1.0], three bags full 
1025,Brent/w1/w1-1303.xml,13,[0], here s three books we can read 
1026,Brent/w1/w1-1303.xml,13,[0], let s take these four books outside 
1027,Brent/w1/w1-1303.xml,13,[0], hebrews three five 
1028,Brent/w1/w1-1303.xml,13,[0], four fluffy feathers on a fifferfefferfeff 
1029,Brent/w1/w1-1303.xml,13,[0], nine new neckties and a nightshirt and a nose 
1030,Brent/w1/w1-1303.xml,13,[0], sipped si  sodas and got sick sick sick 
1031,Brent/w1/w1-1303.xml,13,[0], ten tired turtles on a tuttletuttle tree 
1032,Brent/w1/w1-1303.xml,13,[0], three 
1033,Brent/w1/w1-1303.xml,13,[0], three 
1034,Brent/w1/w1-1303.xml,13,[0], four 
1035,Brent/w1/w1-1303.xml,13,[0], five 
1036,Brent/w1/w1-1303.xml,13,[0], si  
1037,Brent/w1/w1-1303.xml,13,[0], seven 
1038,Brent/w1/w1-1303.xml,13,[0], to nine forty five 
1039,Brent/w1/w1-1303.xml,13,[0], ten forty five 
1040,Brent/w1/w1-1303.xml,13,[0], nine forty five ten forty five 
1041,Brent/w1/w1-1303.xml,13,[0], we have five of the 
1042,Brent/w1/w1-1303.xml,13,[0], five of the seven colors 
1043,Brent/w1/w1-1303.xml,13,[0], c si teen h ten 
1044,Brent/w1/w1-1303.xml,13,[0], three 
1045,Brent/w1/w1-1303.xml,13,[0], one year and five weeks 
1046,Brent/w1/w1-1303.xml,13,[0], one year and five weeks 
1047,Brent/w1/w1-1303.xml,13,[0], age one week four 
1048,Brent/w1/w1-1303.xml,13,[0], you were eight pounds si  ounces a year ago 
1049,Brent/w1/w1-1417.xml,15,[1.125], high five 
1050,Brent/w1/w1-1417.xml,15,[1.125], hebrews thirteen five king james version 
1051,Brent/w1/w1-1417.xml,15,[1.125], ten twenty 
1052,Brent/w1/w1-1428.xml,27,[1.5], ten dollars and fifty cents please 
1053,Brent/w1/w1-1428.xml,27,[1.5], three potato four 
1054,Brent/w1/w1-1428.xml,27,[1.5], five potato si  potato seven potato more 
1055,Brent/w1/w1-1428.xml,27,[1.5], one potato two potato three potato four 
1056,Brent/w1/w1-1428.xml,27,[1.5], five potato si  potato seven potato more 
1057,Brent/w1/w1-1428.xml,27,[1.5], psalm forty four twenty one 
1058,Brent/w1/w1-1428.xml,27,[1.5], psalms twenty four 
1059,Brent/w1/w1-1428.xml,27,[1.5], one thirty nine verse eighteen 
1060,Brent/w1/w1-1428.xml,27,[1.5], matthew twenty eight twenty 
1061,Brent/w1/w1-1428.xml,27,[1.5], if you re happy and you know it do all three 
1062,Brent/w1/w1-1428.xml,27,[1.5], if you re happy and you know it do all three 
1063,Brent/w1/w1-1428.xml,27,[1.5], if you re happy and you know it do all three 
1064,Brent/w1/w1-1428.xml,27,[1.5], isaiah forty one ten 
1065,Brent/w1/w1-1428.xml,27,[1.5], jeremiah one five 
1066,Brent/w1/w1-1428.xml,27,[1.5], maggie wears a size five 
1067,Brent/w1/w1-1428.xml,27,[1.5], matthew five twelve 
1068,Brent/w1/w1-1428.xml,27,[1.5], psalms one forty seven three 
1069,Brent/w1/w1-1428.xml,27,[1.5], four fluffy feathers on a fifferfefferfeff 
1070,Brent/w3/w3-0923.xml,10,[1.0], you only nine months 
1071,Brent/w3/w3-0923.xml,10,[1.0], just nine months 
1072,Brent/w3/w3-0923.xml,10,[1.0], twenty four feet 
1073,Brent/w3/w3-0923.xml,10,[1.0], two three four five si  seven eight nine ten eleven twelve thirteen fourteen fifteen si teen seventeen 
1074,Brent/w3/w3-0923.xml,10,[1.0], eighteen nineteen twenty twenty one twenty two twenty three twenty four 
1075,Brent/w3/w3-0923.xml,10,[1.0], one two three four 
1076,Brent/w3/w3-0923.xml,10,[1.0], gimme five 
1077,Brent/w3/w3-0923.xml,10,[1.0], key is for room four     
1078,Brent/w3/w3-0923.xml,10,[1.0], two and three el nino     
1079,Brent/w3/w3-0923.xml,10,[1.0], three and a four 
1080,Brent/w3/w3-0923.xml,10,[1.0], five and a si  
1081,Brent/w3/w3-0923.xml,10,[1.0], seven and a eight 
1082,Brent/w3/w3-0923.xml,10,[1.0], nine and a ten 
1083,Brent/w3/w3-0923.xml,10,[1.0], one two and a three and a four and a five and a si  
1084,Brent/w3/w3-0923.xml,10,[1.0], one and a two and a three and a four five and a si  and a seven and 
1085,Brent/w3/w3-0923.xml,10,[1.0], five and a si  and a seven 
1086,Brent/w3/w3-0923.xml,10,[1.0], nap for ten minutes wake up 
1087,Brent/w3/w3-0923.xml,10,[1.0], five part 
1088,Brent/w3/w3-1107.xml,11,[1.0], three 
1089,Brent/w3/w3-1107.xml,11,[1.0], four loads right here 
1090,Brent/w3/w3-1107.xml,11,[1.0], yeah this three loads definitely 
1091,Brent/w3/w3-1107.xml,11,[1.0], three loads at least 
1092,Brent/w3/w3-1107.xml,11,[1.0], hut one hut two hut three 
1093,Brent/w3/w3-1107.xml,11,[1.0], hut one hut two hut three 
1094,Brent/w3/w3-1107.xml,11,[1.0], you need to take eight baths 
1095,Brent/w3/w3-1107.xml,11,[1.0], you still crawling around on four 
1096,Brent/w3/w3-1107.xml,11,[1.0], you wash three and four times 
1097,Brent/w3/w3-1107.xml,11,[1.0], three 
1098,Brent/w3/w3-1107.xml,11,[1.0], four 
1099,Brent/w3/w3-1107.xml,11,[1.0], five 
1100,Brent/w3/w3-1107.xml,11,[1.0], three 
1101,Brent/w3/w3-1107.xml,11,[1.0], four 
1102,Brent/w3/w3-1107.xml,11,[1.0], five 
1103,Brent/w3/w3-1107.xml,11,[1.0], i have eight dollars 
1104,Brent/w3/w3-1107.xml,11,[1.0], so eight dollars worth of     
1105,Brent/w3/w3-1122.xml,12,[1.0], eight is enough 
1106,Brent/w3/w3-1122.xml,12,[1.0], cook for five minutes 
1107,Brent/w3/w3-1218.xml,13,[1.0], one two three four five si  
1108,Brent/w3/w3-1218.xml,13,[1.0], five three one si  four four eight 
1109,Brent/w3/w3-1218.xml,13,[1.0], four eight si  four 
1110,Brent/w3/w3-1218.xml,13,[1.0], five three one four eight si  four 
1111,Brent/w3/w3-1218.xml,13,[1.0], three and four times a day 
1112,Brent/w3/w3-1218.xml,13,[1.0], you got a whole forty five minutes 
1113,Brent/w3/w3-1301.xml,13,[1.0], you gotta lose ten pounds 
1114,Brent/w3/w3-1301.xml,13,[1.0], you can lose ten pounds 
1115,Brent/w3/w3-1301.xml,13,[1.0], and you can get these shirts too ne t year this say three t 
1116,Brent/w3/w3-1301.xml,13,[1.0],     a four 
1117,Brent/w3/w3-1301.xml,13,[1.0], prob fit her when you get three 
1118,Brent/w3/w3-1301.xml,13,[1.0], two three four five 
1119,Brent/w3/w3-1316.xml,14,[1.2105263157894737], three 
1120,Brent/w3/w3-1316.xml,14,[1.2105263157894737], four 
1121,Brent/w3/w3-1316.xml,14,[1.2105263157894737], five 
1122,Brent/w3/w3-1316.xml,14,[1.2105263157894737], si  
1123,Brent/w3/w3-1316.xml,14,[1.2105263157894737], seven 
1124,Brent/w3/w3-1316.xml,14,[1.2105263157894737], zero 
1125,Brent/w3/w3-1316.xml,14,[1.2105263157894737], four 
1126,Brent/w3/w3-1316.xml,14,[1.2105263157894737], four 
1127,Brent/w3/w3-1316.xml,14,[1.2105263157894737], how can we open four 
1128,Brent/w3/w3-1316.xml,14,[1.2105263157894737], i don t know how we can open four 
1129,Brent/w3/w3-1316.xml,14,[1.2105263157894737], that s owl in number four 
1130,Brent/w3/w3-1316.xml,14,[1.2105263157894737], four 
1131,Brent/w3/w3-1316.xml,14,[1.2105263157894737], find the number five 
1132,Brent/w3/w3-1316.xml,14,[1.2105263157894737], three 
1133,Brent/w3/w3-1316.xml,14,[1.2105263157894737], three 
1134,Brent/w3/w3-1316.xml,14,[1.2105263157894737], three 
1135,Brent/w3/w3-1316.xml,14,[1.2105263157894737], one to three years 
1136,Brent/w3/w3-1316.xml,14,[1.2105263157894737], i gotta work wednesday night from eleven to nine 
1137,Brent/w3/w3-1316.xml,14,[1.2105263157894737], three 
1138,Brent/w3/w3-1316.xml,14,[1.2105263157894737], that s tigger behind three 
1139,Brent/w3/w3-1316.xml,14,[1.2105263157894737], four 
1140,Brent/w3/w3-1316.xml,14,[1.2105263157894737], that s owl behind four 
1141,Brent/w3/w3-1316.xml,14,[1.2105263157894737], five 
1142,Brent/w3/w3-1316.xml,14,[1.2105263157894737], that s rabbit behind five 
1143,Brent/w3/w3-1316.xml,14,[1.2105263157894737],     you got four teeth 
1144,Brent/w3/w3-1316.xml,14,[1.2105263157894737], four 
1145,Brent/w3/w3-1316.xml,14,[1.2105263157894737], eleven to si  then eleven to nine 
1146,Brent/w3/w3-1316.xml,14,[1.2105263157894737], you gon be working by five 
1147,Brent/w3/w3-1316.xml,14,[1.2105263157894737], by five 
1148,Brent/w3/w3-1316.xml,14,[1.2105263157894737], i will star si ty nine you 
1149,Brent/w3/w3-1316.xml,14,[1.2105263157894737], i will star si ty nine you 
1150,Brent/w3/w3-1316.xml,14,[1.2105263157894737], three 
1151,Brent/w3/w3-1316.xml,14,[1.2105263157894737], four 
1152,Brent/w3/w3-1316.xml,14,[1.2105263157894737], five 
1153,Brent/w3/w3-1316.xml,14,[1.2105263157894737], i m have forty five minutes to get ready 
1154,Brent/w3/w3-1316.xml,14,[1.2105263157894737], si  
1155,Brent/w3/w3-1316.xml,14,[1.2105263157894737], two to ten with these little girls is not my idea of fun 
1156,Brent/w3/w3-1316.xml,14,[1.2105263157894737], three days worth 
1157,Brent/w3/w3-1316.xml,14,[1.2105263157894737], i don t work eleven to nine tomorrow 
1158,Brent/w3/w3-1316.xml,14,[1.2105263157894737], you got three of around here 
1159,Brent/w3/w3-1401.xml,14,[1.0588235294117647], you gon make me some money when you about eight 
1160,Brent/w3/w3-1401.xml,14,[1.0588235294117647], one shorts that three are prob too big 
1161,Brent/w3/w3-1401.xml,14,[1.0588235294117647], this look big like a five year old tee shirt 
1162,Brent/w3/w3-1401.xml,14,[1.0588235294117647], oh my goodness it s ten o clock 
1163,Brent/w3/w3-1401.xml,14,[1.0588235294117647], si  to twelve months honey 
1164,Brent/w3/w3-1401.xml,14,[1.0588235294117647], it s ten thirty 
1165,Brent/w3/w3-1421.xml,15,[1.2666666666666666], you put that on at seven thirty 
1166,Brent/w3/w3-1421.xml,15,[1.2666666666666666], four thirty five 
1167,Brent/w3/w3-1421.xml,15,[1.2666666666666666], three 
1168,Brent/w3/w3-1421.xml,15,[1.2666666666666666], pay si ty dollars for some hair that stay up three days 
1169,Brent/w3/w3-1421.xml,15,[1.2666666666666666], we don t eat dinner five o clock     
1170,Brent/w3/w3-1429.xml,15,[1.170731707317073], but she s four 
1171,Brent/w3/w3-1429.xml,15,[1.170731707317073], seven oh one leap 
